time,longitude,latitude,curr_x,curr_y,lon1,lat1
2023-01-08,-125.0741,49.9115,0.00713,0.178,-125.0741,49.9115
2023-01-08,-125.0741,49.916,0.0089,0.118,-125.0741,49.916
2023-01-08,-125.0741,49.9205,-0.0326,0.051,-125.0741,49.9205
2023-01-08,-125.0741,49.925,-0.03883,0.042,-125.0741,49.925
2023-01-08,-125.0741,49.9295,-0.10298,0.007,-125.0741,49.9295
2023-01-08,-125.0741,49.93399,-0.06446,0.059,-125.0741,49.93399
2023-01-08,-125.0741,49.9385,-0.04396,0.08,-125.0741,49.9385
2023-01-08,-125.0741,49.943,-0.06611,0.083,-125.0741,49.943
2023-01-08,-125.0741,49.94749,-0.07081,0.102,-125.0741,49.94749
2023-01-08,-125.0741,49.952,-0.06977,0.121,-125.0741,49.952
2023-01-08,-125.0741,49.9565,-0.06697,0.142,-125.0741,49.9565
2023-01-08,-125.0741,49.96099,-0.10139,0.181,-125.0741,49.96099
2023-01-08,-125.0741,49.9655,-0.14338,0.234,-125.0741,49.9655
2023-01-08,-125.0741,49.97,-0.12226,0.278,-125.0741,49.97
2023-01-08,-125.0741,49.97449,-0.05665,0.297,-125.0741,49.97449
2023-01-08,-125.0741,49.979,-0.06867,0.285,-125.0741,49.979
2023-01-08,-125.0741,49.9835,-0.16505,0.256,-125.0741,49.9835
2023-01-08,-125.0741,49.988,-0.20533,0.272,-125.0741,49.988
2023-01-08,-125.0741,49.9925,-0.19557,0.317,-125.0741,49.9925
2023-01-08,-125.0741,49.997,-0.17616,0.323,-125.0741,49.997
2023-01-08,-125.0741,50.0015,-0.14601,0.365,-125.0741,50.0015
2023-01-08,-125.0741,50.006,-0.13111,0.385,-125.0741,50.006
2023-01-08,-125.0741,50.0105,-0.13783,0.352,-125.0741,50.0105
2023-01-08,-125.0741,50.015,-0.1761,0.313,-125.0741,50.015
2023-01-08,-125.0741,50.0195,-0.18061,0.281,-125.0741,50.0195
2023-01-08,-125.0741,50.02399,-0.18788,0.282,-125.0741,50.02399
2023-01-08,-125.0741,50.0285,-0.19184,0.27,-125.0741,50.0285
2023-01-08,-125.0741,50.033,-0.14698,0.258,-125.0741,50.033
2023-01-08,-125.0741,50.03749,-0.08393,0.243,-125.0741,50.03749
2023-01-08,-125.0741,50.042,-0.08839,0.211,-125.0741,50.042
2023-01-08,-125.0741,50.0465,-0.12062,0.2,-125.0741,50.0465
2023-01-08,-125.0741,50.05099,-0.07673,0.174,-125.0741,50.05099
2023-01-08,-125.0741,50.0555,-0.07014,0.141,-125.0741,50.0555
2023-01-08,-125.0741,50.06,-0.05238,0.064,-125.0741,50.06
2023-01-08,-125.0741,50.0645,-0.01728,0.015,-125.0741,50.0645
2023-01-08,-125.0741,50.069,-0.0099,0.034,-125.0741,50.069
2023-01-08,-125.0741,50.0735,-0.01118,0.05,-125.0741,50.0735
2023-01-08,-125.0741,50.078,-0.01655,0.023,-125.0741,50.078
2023-01-08,-125.0741,50.0825,-0.14228,-0.045,-125.0741,50.0825
2023-01-08,-125.0741,50.087,-0.12208,-0.07,-125.0741,50.087
2023-01-08,-125.0741,50.0915,-0.1125,-0.004,-125.0741,50.0915
2023-01-08,-125.0741,50.096,-0.07032,0.052,-125.0741,50.096
2023-01-08,-125.0741,50.10049,-0.05482,0.083,-125.0741,50.10049
2023-01-08,-125.0741,50.105,-0.03498,0.1,-125.0741,50.105
2023-01-08,-125.0741,50.1095,-0.00868,0.117,-125.0741,50.1095
2023-01-08,-125.0741,50.11399,0.00518,0.128,-125.0741,50.11399
2023-01-08,-125.0741,50.1185,0.06389,0.145,-125.0741,50.1185
2023-01-08,-125.0741,50.123,0.02282,0.101,-125.0741,50.123
2023-01-08,-125.0741,50.12749,0.03972,0.087,-125.0741,50.12749
2023-01-08,-125.0741,50.132,0.06951,0.113,-125.0741,50.132
2023-01-08,-125.0741,50.1365,0.07079,0.132,-125.0741,50.1365
2023-01-08,-125.0741,50.141,0.09942,0.167,-125.0741,50.141
2023-01-08,-125.0741,50.1455,0.12859,0.192,-125.0741,50.1455
2023-01-08,-125.0741,50.15,0.12029,0.185,-125.0741,50.15
2023-01-08,-125.0741,50.1545,0.1184,0.173,-125.0741,50.1545
2023-01-08,-125.0741,50.159,0.15294,0.204,-125.0741,50.159
2023-01-08,-125.0741,50.1635,0.03161,0.199,-125.0741,50.1635
2023-01-08,-125.0741,50.168,0.06249,0.371,-125.0741,50.168
2023-01-08,-125.0741,50.1725,0.10875,0.239,-125.0741,50.1725
2023-01-08,-125.0741,50.17699,0.03441,0.091,-125.0741,50.17699
2023-01-08,-125.0741,50.1815,0.00853,0.013,-125.0741,50.1815
2023-01-08,-125.0741,50.186,0.018,-0.012,-125.0741,50.186
2023-01-08,-125.0741,50.19049,-0.00318,-0.037,-125.0741,50.19049
2023-01-08,-125.0741,50.195,0.01903,-0.04,-125.0741,50.195
2023-01-08,-125.0741,50.1995,0.01421,-0.062,-125.0741,50.1995
2023-01-08,-125.0741,50.20399,-0.00904,-0.022,-125.0741,50.20399
2023-01-08,-125.0741,50.2085,-0.00148,0.001,-125.0741,50.2085
2023-01-08,-125.0741,50.213,-0.00032,0.004,-125.0741,50.213
2023-01-08,-125.0741,50.21749,-0.00129,0.003,-125.0741,50.21749
2023-01-08,-125.0741,50.2625,0.02617,0.05,-125.0741,50.2625
2023-01-08,-125.0741,50.26699,0.08129,0.066,-125.0741,50.26699
2023-01-08,-125.0741,50.2715,0.08782,0.068,-125.0741,50.2715
2023-01-08,-125.0741,50.276,-0.03804,0.102,-125.0741,50.276
2023-01-08,-125.0741,50.28049,-0.07496,0.101,-125.0741,50.28049
2023-01-08,-125.0741,50.285,-0.04048,0.04,-125.0741,50.285
2023-01-08,-125.0741,50.2895,-0.06709,0.081,-125.0741,50.2895
2023-01-08,-125.0741,50.29399,-0.14631,-0.011,-125.0741,50.29399
2023-01-08,-125.0741,50.2985,-0.23274,0.0,-125.0741,50.2985
2023-01-08,-125.0741,50.303,-0.33601,0.074,-125.0741,50.303
2023-01-08,-125.0741,50.3075,-0.36897,0.083,-125.0741,50.3075
2023-01-08,-125.0741,50.312,-0.3459,0.093,-125.0741,50.312
2023-01-08,-125.0741,50.3165,-0.28846,0.132,-125.0741,50.3165
2023-01-08,-125.0741,50.321,-0.16047,0.226,-125.0741,50.321
2023-01-08,-125.0741,50.3255,-0.12995,0.225,-125.0741,50.3255
2023-01-08,-125.0741,50.3345,0.08367,-0.01,-125.0741,50.3345
2023-01-08,-125.0741,50.35699,-0.29011,-0.13,-125.0741,50.35699
2023-01-08,-125.0741,50.3615,-0.23432,-0.067,-125.0741,50.3615
2023-01-08,-125.0741,50.366,-0.01356,0.095,-125.0741,50.366
2023-01-08,-125.0741,50.37049,-0.09352,0.092,-125.0741,50.37049
2023-01-08,-125.0741,50.375,-0.23878,0.267,-125.0741,50.375
2023-01-08,-125.0741,50.3795,-0.43586,0.159,-125.0741,50.3795
2023-01-08,-125.0741,50.384,-0.29115,0.107,-125.0741,50.384
2023-01-08,-125.0741,50.3885,-0.232,0.141,-125.0741,50.3885
2023-01-08,-125.0741,50.393,-0.24189,0.1,-125.0741,50.393
2023-01-08,-125.0741,50.3975,-0.17048,0.038,-125.0741,50.3975
2023-01-08,-125.0741,50.402,-0.10316,0.032,-125.0741,50.402
2023-01-08,-125.0741,50.4065,-0.18537,0.056,-125.0741,50.4065
2023-01-08,-125.0741,50.411,-0.25062,0.05,-125.0741,50.411
2023-01-08,-125.0741,50.4155,-0.26503,0.013,-125.0741,50.4155
2023-01-08,-125.0741,50.41999,-0.33955,-0.065,-125.0741,50.41999
2023-01-08,-125.0741,50.4245,-0.39521,-0.083,-125.0741,50.4245
2023-01-08,-125.0741,50.429,-0.36726,-0.087,-125.0741,50.429
2023-01-08,-125.0741,50.43349,-0.2342,-0.026,-125.0741,50.43349
2023-01-08,-125.0741,50.438,-0.03285,-0.004,-125.0741,50.438
2023-01-08,-125.0741,50.4425,-0.02668,0.046,-125.0741,50.4425
2023-01-08,-125.0741,50.44699,0.02959,0.088,-125.0741,50.44699
2023-01-08,-125.0741,50.4515,0.09606,0.025,-125.0741,50.4515
2023-01-08,-125.0741,50.456,0.07439,0.018,-125.0741,50.456
2023-01-08,-125.0741,50.46049,0.14415,-0.025,-125.0741,50.46049
2023-01-08,-125.0741,50.465,0.14397,-0.098,-125.0741,50.465
2023-01-08,-125.0741,50.4695,0.09728,0.006,-125.0741,50.4695
2023-01-08,-125.0741,50.474,0.01372,0.052,-125.0741,50.474
2023-01-08,-125.0741,50.4785,-0.07069,0.145,-125.0741,50.4785
2023-01-08,-125.0741,50.483,-0.07185,0.2,-125.0741,50.483
2023-01-08,-125.0741,50.4875,-0.08766,0.231,-125.0741,50.4875
2023-01-08,-125.0741,50.492,-0.1858,0.148,-125.0741,50.492
2023-01-08,-125.0741,50.49649,-0.10609,0.07,-125.0741,50.49649
2023-01-08,-125.0741,50.501,-0.01033,-0.05,-125.0741,50.501
2023-01-08,-125.0741,50.5055,0.09789,-0.005,-125.0741,50.5055
2023-01-08,-125.0741,50.50999,0.15862,0.053,-125.0741,50.50999
2023-01-08,-125.06601,49.8395,-0.06037,0.082,-125.06601,49.8395
2023-01-08,-125.06601,49.844,-0.0821,0.091,-125.06601,49.844
2023-01-08,-125.06601,49.8485,-0.0984,0.088,-125.06601,49.8485
2023-01-08,-125.06601,49.853,-0.10633,0.11,-125.06601,49.853
2023-01-08,-125.06601,49.85749,-0.09791,0.205,-125.06601,49.85749
2023-01-08,-125.06601,49.862,-0.07429,0.199,-125.06601,49.862
2023-01-08,-125.06601,49.8665,-0.1006,0.221,-125.06601,49.8665
2023-01-08,-125.06601,49.87099,-0.13648,0.286,-125.06601,49.87099
2023-01-08,-125.06601,49.8755,-0.13337,0.331,-125.06601,49.8755
2023-01-08,-125.06601,49.88,-0.09516,0.335,-125.06601,49.88
2023-01-08,-125.06601,49.88449,-0.04884,0.304,-125.06601,49.88449
2023-01-08,-125.06601,49.889,-0.02632,0.294,-125.06601,49.889
2023-01-08,-125.06601,49.8935,-0.0055,0.271,-125.06601,49.8935
2023-01-08,-125.06601,49.89799,-0.00227,0.235,-125.06601,49.89799
2023-01-08,-125.06601,49.9025,-0.02864,0.202,-125.06601,49.9025
2023-01-08,-125.06601,49.907,0.02141,0.219,-125.06601,49.907
2023-01-08,-125.06601,49.9115,-0.01112,0.144,-125.06601,49.9115
2023-01-08,-125.06601,49.916,-0.01887,0.107,-125.06601,49.916
2023-01-08,-125.06601,49.9205,-0.03956,0.084,-125.06601,49.9205
2023-01-08,-125.06601,49.925,-0.05384,0.081,-125.06601,49.925
2023-01-08,-125.06601,49.9295,-0.05238,0.053,-125.06601,49.9295
2023-01-08,-125.06601,49.93399,-0.05549,0.022,-125.06601,49.93399
2023-01-08,-125.06601,49.9385,-0.04145,0.036,-125.06601,49.9385
2023-01-08,-125.06601,49.943,-0.01918,0.052,-125.06601,49.943
2023-01-08,-125.06601,49.94749,-0.05696,0.072,-125.06601,49.94749
2023-01-08,-125.06601,49.952,-0.05921,0.08,-125.06601,49.952
2023-01-08,-125.06601,49.9565,-0.03889,0.102,-125.06601,49.9565
2023-01-08,-125.06601,49.96099,-0.05171,0.125,-125.06601,49.96099
2023-01-08,-125.06601,49.9655,-0.0843,0.153,-125.06601,49.9655
2023-01-08,-125.06601,49.97,-0.11885,0.194,-125.06601,49.97
2023-01-08,-125.06601,49.97449,-0.12562,0.224,-125.06601,49.97449
2023-01-08,-125.06601,49.979,-0.10688,0.27,-125.06601,49.979
2023-01-08,-125.06601,49.9835,-0.12104,0.28,-125.06601,49.9835
2023-01-08,-125.06601,49.988,-0.17298,0.25,-125.06601,49.988
2023-01-08,-125.06601,49.9925,-0.20564,0.216,-125.06601,49.9925
2023-01-08,-125.06601,49.997,-0.22956,0.188,-125.06601,49.997
2023-01-08,-125.06601,50.0015,-0.20094,0.233,-125.06601,50.0015
2023-01-08,-125.06601,50.006,-0.15126,0.303,-125.06601,50.006
2023-01-08,-125.06601,50.0105,-0.09095,0.323,-125.06601,50.0105
2023-01-08,-125.06601,50.015,-0.0998,0.282,-125.06601,50.015
2023-01-08,-125.06601,50.0195,-0.14418,0.264,-125.06601,50.0195
2023-01-08,-125.06601,50.02399,-0.15443,0.258,-125.06601,50.02399
2023-01-08,-125.06601,50.0285,-0.16279,0.213,-125.06601,50.0285
2023-01-08,-125.06601,50.033,-0.136,0.198,-125.06601,50.033
2023-01-08,-125.06601,50.03749,-0.07746,0.188,-125.06601,50.03749
2023-01-08,-125.06601,50.042,-0.03486,0.193,-125.06601,50.042
2023-01-08,-125.06601,50.0465,-0.03242,0.16,-125.06601,50.0465
2023-01-08,-125.06601,50.05099,-0.04768,0.099,-125.06601,50.05099
2023-01-08,-125.06601,50.0555,-0.0442,0.021,-125.06601,50.0555
2023-01-08,-125.06601,50.06,-0.03358,0.015,-125.06601,50.06
2023-01-08,-125.06601,50.0645,-0.02119,0.027,-125.06601,50.0645
2023-01-08,-125.06601,50.069,-0.0146,0.027,-125.06601,50.069
2023-01-08,-125.06601,50.078,-0.05183,-0.003,-125.06601,50.078
2023-01-08,-125.06601,50.0825,-0.08631,-0.044,-125.06601,50.0825
2023-01-08,-125.06601,50.087,-0.12055,-0.051,-125.06601,50.087
2023-01-08,-125.06601,50.0915,-0.07429,0.008,-125.06601,50.0915
2023-01-08,-125.06601,50.096,-0.05531,0.046,-125.06601,50.096
2023-01-08,-125.06601,50.10049,-0.02638,0.066,-125.06601,50.10049
2023-01-08,-125.06601,50.105,-0.03321,0.059,-125.06601,50.105
2023-01-08,-125.06601,50.1095,-0.01838,0.073,-125.06601,50.1095
2023-01-08,-125.06601,50.11399,0.00835,0.077,-125.06601,50.11399
2023-01-08,-125.06601,50.1185,0.04961,0.077,-125.06601,50.1185
2023-01-08,-125.06601,50.123,0.04516,0.054,-125.06601,50.123
2023-01-08,-125.06601,50.12749,0.01903,0.01,-125.06601,50.12749
2023-01-08,-125.06601,50.132,0.03026,0.022,-125.06601,50.132
2023-01-08,-125.06601,50.1365,0.06164,0.105,-125.06601,50.1365
2023-01-08,-125.06601,50.141,0.06469,0.12,-125.06601,50.141
2023-01-08,-125.06601,50.1455,0.0725,0.144,-125.06601,50.1455
2023-01-08,-125.06601,50.15,0.11956,0.16,-125.06601,50.15
2023-01-08,-125.06601,50.1545,0.13707,0.155,-125.06601,50.1545
2023-01-08,-125.06601,50.159,0.1112,0.135,-125.06601,50.159
2023-01-08,-125.06601,50.1635,0.07641,0.083,-125.06601,50.1635
2023-01-08,-125.06601,50.168,0.1809,0.172,-125.06601,50.168
2023-01-08,-125.06601,50.1725,0.26085,0.189,-125.06601,50.1725
2023-01-08,-125.06601,50.17699,0.09191,0.053,-125.06601,50.17699
2023-01-08,-125.06601,50.1815,0.05034,-0.008,-125.06601,50.1815
2023-01-08,-125.06601,50.186,0.04119,-0.05,-125.06601,50.186
2023-01-08,-125.06601,50.19049,0.01903,-0.067,-125.06601,50.19049
2023-01-08,-125.06601,50.195,0.01787,-0.032,-125.06601,50.195
2023-01-08,-125.06601,50.20399,-0.003,-0.005,-125.06601,50.20399
2023-01-08,-125.06601,50.2085,-0.00196,0.005,-125.06601,50.2085
2023-01-08,-125.06601,50.213,0.00078,0.007,-125.06601,50.213
2023-01-08,-125.06601,50.21749,-0.00215,0.005,-125.06601,50.21749
2023-01-08,-125.06601,50.2715,0.02489,0.061,-125.06601,50.2715
2023-01-08,-125.06601,50.276,-0.08845,0.088,-125.06601,50.276
2023-01-08,-125.06601,50.28049,-0.06971,0.058,-125.06601,50.28049
2023-01-08,-125.06601,50.285,-0.02839,0.039,-125.06601,50.285
2023-01-08,-125.06601,50.29399,-0.21846,0.072,-125.06601,50.29399
2023-01-08,-125.06601,50.2985,-0.33418,0.027,-125.06601,50.2985
2023-01-08,-125.06601,50.303,-0.34144,0.082,-125.06601,50.303
2023-01-08,-125.06601,50.3075,-0.36097,0.057,-125.06601,50.3075
2023-01-08,-125.06601,50.312,-0.32917,0.058,-125.06601,50.312
2023-01-08,-125.06601,50.3165,-0.2234,0.03,-125.06601,50.3165
2023-01-08,-125.06601,50.321,-0.14521,0.05,-125.06601,50.321
2023-01-08,-125.06601,50.3615,-0.13575,-0.059,-125.06601,50.3615
2023-01-08,-125.06601,50.366,-0.07966,0.026,-125.06601,50.366
2023-01-08,-125.06601,50.37049,-0.09071,0.152,-125.06601,50.37049
2023-01-08,-125.06601,50.375,-0.13917,0.187,-125.06601,50.375
2023-01-08,-125.06601,50.3795,-0.25563,0.102,-125.06601,50.3795
2023-01-08,-125.06601,50.384,-0.22779,0.063,-125.06601,50.384
2023-01-08,-125.06601,50.3885,-0.13526,0.029,-125.06601,50.3885
2023-01-08,-125.06601,50.393,-0.1327,0.011,-125.06601,50.393
2023-01-08,-125.06601,50.3975,-0.12434,-0.001,-125.06601,50.3975
2023-01-08,-125.06601,50.402,-0.08869,-0.02,-125.06601,50.402
2023-01-08,-125.06601,50.4065,-0.04609,-0.007,-125.06601,50.4065
2023-01-08,-125.06601,50.411,-0.09358,-0.043,-125.06601,50.411
2023-01-08,-125.06601,50.4155,-0.09419,-0.089,-125.06601,50.4155
2023-01-08,-125.06601,50.41999,-0.05421,0.005,-125.06601,50.41999
2023-01-08,-125.06601,50.4245,-0.20655,-0.062,-125.06601,50.4245
2023-01-08,-125.06601,50.429,-0.33717,-0.179,-125.06601,50.429
2023-01-08,-125.06601,50.43349,-0.15943,-0.081,-125.06601,50.43349
2023-01-08,-125.06601,50.438,-0.04884,0.002,-125.06601,50.438
2023-01-08,-125.06601,50.4425,0.03576,0.007,-125.06601,50.4425
2023-01-08,-125.06601,50.44699,0.20745,-0.004,-125.06601,50.44699
2023-01-08,-125.06601,50.4515,0.19579,0.057,-125.06601,50.4515
2023-01-08,-125.06601,50.456,0.13793,0.017,-125.06601,50.456
2023-01-08,-125.06601,50.46049,0.07793,0.108,-125.06601,50.46049
2023-01-08,-125.06601,50.465,0.02031,0.144,-125.06601,50.465
2023-01-08,-125.06601,50.4695,-0.05958,0.268,-125.06601,50.4695
2023-01-08,-125.06601,50.474,-0.22749,0.419,-125.06601,50.474
2023-01-08,-125.06601,50.4785,-0.24092,0.577,-125.06601,50.4785
2023-01-08,-125.06601,50.483,-0.07453,0.709,-125.06601,50.483
2023-01-08,-125.06601,50.4875,-0.02333,0.686,-125.06601,50.4875
2023-01-08,-125.06601,50.492,-0.11213,0.412,-125.06601,50.492
2023-01-08,-125.06601,50.49649,-0.10475,0.2,-125.06601,50.49649
2023-01-08,-125.06601,50.501,0.01177,0.052,-125.06601,50.501
2023-01-08,-125.06601,50.5055,0.05547,-0.006,-125.06601,50.5055
2023-01-08,-125.06601,50.50999,0.15587,0.065,-125.06601,50.50999
2023-01-08,-125.05789,49.8305,-0.05525,0.046,-125.05789,49.8305
2023-01-08,-125.05789,49.835,-0.0514,0.035,-125.05789,49.835
2023-01-08,-125.05789,49.8395,-0.07643,0.099,-125.05789,49.8395
2023-01-08,-125.05789,49.844,-0.08985,0.111,-125.05789,49.844
2023-01-08,-125.05789,49.8485,-0.12532,0.128,-125.05789,49.8485
2023-01-08,-125.05789,49.853,-0.15351,0.21,-125.05789,49.853
2023-01-08,-125.05789,49.85749,-0.15895,0.296,-125.05789,49.85749
2023-01-08,-125.05789,49.862,-0.17597,0.277,-125.05789,49.862
2023-01-08,-125.05789,49.8665,-0.18019,0.278,-125.05789,49.8665
2023-01-08,-125.05789,49.87099,-0.15089,0.278,-125.05789,49.87099
2023-01-08,-125.05789,49.8755,-0.10469,0.25,-125.05789,49.8755
2023-01-08,-125.05789,49.88,-0.10377,0.233,-125.05789,49.88
2023-01-08,-125.05789,49.88449,-0.08442,0.201,-125.05789,49.88449
2023-01-08,-125.05789,49.889,-0.07637,0.215,-125.05789,49.889
2023-01-08,-125.05789,49.8935,-0.05702,0.217,-125.05789,49.8935
2023-01-08,-125.05789,49.89799,-0.02503,0.218,-125.05789,49.89799
2023-01-08,-125.05789,49.9025,-0.03645,0.201,-125.05789,49.9025
2023-01-08,-125.05789,49.907,-0.05696,0.177,-125.05789,49.907
2023-01-08,-125.05789,49.9115,-0.03901,0.181,-125.05789,49.9115
2023-01-08,-125.05789,49.916,-0.06019,0.154,-125.05789,49.916
2023-01-08,-125.05789,49.9205,-0.03724,0.119,-125.05789,49.9205
2023-01-08,-125.05789,49.925,-0.05366,0.09,-125.05789,49.925
2023-01-08,-125.05789,49.9295,-0.01283,0.073,-125.05789,49.9295
2023-01-08,-125.05789,49.93399,-0.00935,0.037,-125.05789,49.93399
2023-01-08,-125.05789,49.9385,-0.03559,0.016,-125.05789,49.9385
2023-01-08,-125.05789,49.943,-0.05482,0.008,-125.05789,49.943
2023-01-08,-125.05789,49.94749,-0.0749,0.03,-125.05789,49.94749
2023-01-08,-125.05789,49.952,-0.07844,0.066,-125.05789,49.952
2023-01-08,-125.05789,49.9565,-0.06623,0.104,-125.05789,49.9565
2023-01-08,-125.05789,49.96099,-0.06007,0.099,-125.05789,49.96099
2023-01-08,-125.05789,49.9655,-0.06044,0.137,-125.05789,49.9655
2023-01-08,-125.05789,49.97,-0.07881,0.165,-125.05789,49.97
2023-01-08,-125.05789,49.97449,-0.09614,0.18,-125.05789,49.97449
2023-01-08,-125.05789,49.979,-0.09974,0.206,-125.05789,49.979
2023-01-08,-125.05789,49.9835,-0.09822,0.22,-125.05789,49.9835
2023-01-08,-125.05789,49.988,-0.09266,0.223,-125.05789,49.988
2023-01-08,-125.05789,49.9925,-0.0984,0.2,-125.05789,49.9925
2023-01-08,-125.05789,49.997,-0.12525,0.166,-125.05789,49.997
2023-01-08,-125.05789,50.0015,-0.14912,0.176,-125.05789,50.0015
2023-01-08,-125.05789,50.006,-0.13539,0.184,-125.05789,50.006
2023-01-08,-125.05789,50.0105,-0.09858,0.182,-125.05789,50.0105
2023-01-08,-125.05789,50.015,-0.10743,0.188,-125.05789,50.015
2023-01-08,-125.05789,50.0195,-0.11824,0.204,-125.05789,50.0195
2023-01-08,-125.05789,50.02399,-0.13288,0.201,-125.05789,50.02399
2023-01-08,-125.05789,50.0285,-0.14155,0.2,-125.05789,50.0285
2023-01-08,-125.05789,50.033,-0.11116,0.197,-125.05789,50.033
2023-01-08,-125.05789,50.03749,-0.0475,0.19,-125.05789,50.03749
2023-01-08,-125.05789,50.042,0.00542,0.17,-125.05789,50.042
2023-01-08,-125.05789,50.0465,-0.02973,0.112,-125.05789,50.0465
2023-01-08,-125.05789,50.05099,-0.06202,0.048,-125.05789,50.05099
2023-01-08,-125.05789,50.0555,-0.04316,0.024,-125.05789,50.0555
2023-01-08,-125.05789,50.0825,-0.0467,-0.029,-125.05789,50.0825
2023-01-08,-125.05789,50.087,-0.05714,-0.025,-125.05789,50.087
2023-01-08,-125.05789,50.0915,-0.03633,0.004,-125.05789,50.0915
2023-01-08,-125.05789,50.096,-0.01655,0.018,-125.05789,50.096
2023-01-08,-125.05789,50.10049,-0.00166,0.008,-125.05789,50.10049
2023-01-08,-125.05789,50.105,-0.00831,-0.001,-125.05789,50.105
2023-01-08,-125.05789,50.1095,-0.01002,-0.003,-125.05789,50.1095
2023-01-08,-125.05789,50.123,0.00445,0.016,-125.05789,50.123
2023-01-08,-125.05789,50.12749,-0.02583,-0.018,-125.05789,50.12749
2023-01-08,-125.05789,50.132,-0.00593,-0.013,-125.05789,50.132
2023-01-08,-125.05789,50.1365,0.02166,0.023,-125.05789,50.1365
2023-01-08,-125.05789,50.141,0.05541,0.053,-125.05789,50.141
2023-01-08,-125.05789,50.1455,0.09612,0.102,-125.05789,50.1455
2023-01-08,-125.05789,50.15,0.09197,0.121,-125.05789,50.15
2023-01-08,-125.05789,50.1545,0.14403,0.128,-125.05789,50.1545
2023-01-08,-125.05789,50.159,0.21727,0.079,-125.05789,50.159
2023-01-08,-125.05789,50.1635,0.12505,0.062,-125.05789,50.1635
2023-01-08,-125.05789,50.168,0.09667,0.041,-125.05789,50.168
2023-01-08,-125.05789,50.1725,0.18743,0.027,-125.05789,50.1725
2023-01-08,-125.05789,50.17699,0.17504,0.042,-125.05789,50.17699
2023-01-08,-125.05789,50.1815,0.07537,0.006,-125.05789,50.1815
2023-01-08,-125.05789,50.186,0.09264,-0.003,-125.05789,50.186
2023-01-08,-125.05789,50.19049,-0.00172,-0.004,-125.05789,50.19049
2023-01-08,-125.05789,50.195,-0.00221,0.015,-125.05789,50.195
2023-01-08,-125.05789,50.2625,0.02977,0.016,-125.05789,50.2625
2023-01-08,-125.05789,50.26699,0.01342,0.042,-125.05789,50.26699
2023-01-08,-125.05789,50.2715,0.00365,0.001,-125.05789,50.2715
2023-01-08,-125.05789,50.276,-0.10041,-0.071,-125.05789,50.276
2023-01-08,-125.05789,50.28049,-0.04792,-0.015,-125.05789,50.28049
2023-01-08,-125.05789,50.285,-0.03938,0.038,-125.05789,50.285
2023-01-08,-125.05789,50.2895,-0.1114,0.155,-125.05789,50.2895
2023-01-08,-125.05789,50.29399,-0.1388,0.217,-125.05789,50.29399
2023-01-08,-125.05789,50.2985,-0.20277,0.143,-125.05789,50.2985
2023-01-08,-125.05789,50.303,-0.26033,0.055,-125.05789,50.303
2023-01-08,-125.05789,50.3075,-0.31221,0.037,-125.05789,50.3075
2023-01-08,-125.05789,50.312,-0.33467,0.03,-125.05789,50.312
2023-01-08,-125.05789,50.3165,-0.13545,0.064,-125.05789,50.3165
2023-01-08,-125.05789,50.37049,-0.02259,0.057,-125.05789,50.37049
2023-01-08,-125.05789,50.375,-0.0232,0.078,-125.05789,50.375
2023-01-08,-125.05789,50.3795,-0.02204,0.0,-125.05789,50.3795
2023-01-08,-125.05789,50.384,-0.00807,-0.071,-125.05789,50.384
2023-01-08,-125.05789,50.3885,-0.02278,0.013,-125.05789,50.3885
2023-01-08,-125.05789,50.393,0.01311,0.007,-125.05789,50.393
2023-01-08,-125.05789,50.3975,0.04754,-0.102,-125.05789,50.3975
2023-01-08,-125.05789,50.402,-0.02143,-0.115,-125.05789,50.402
2023-01-08,-125.05789,50.41999,0.03124,0.042,-125.05789,50.41999
2023-01-08,-125.05789,50.4245,-0.02882,0.002,-125.05789,50.4245
2023-01-08,-125.05789,50.429,-0.22315,-0.087,-125.05789,50.429
2023-01-08,-125.05789,50.43349,-0.15065,-0.091,-125.05789,50.43349
2023-01-08,-125.05789,50.438,0.07067,-0.11,-125.05789,50.438
2023-01-08,-125.05789,50.4425,0.02685,0.007,-125.05789,50.4425
2023-01-08,-125.05789,50.44699,0.12102,0.148,-125.05789,50.44699
2023-01-08,-125.05789,50.4515,0.16564,0.092,-125.05789,50.4515
2023-01-08,-125.05789,50.456,0.10759,0.191,-125.05789,50.456
2023-01-08,-125.05789,50.46049,0.03356,0.279,-125.05789,50.46049
2023-01-08,-125.05789,50.465,-0.06971,0.375,-125.05789,50.465
2023-01-08,-125.05789,50.4695,-0.23371,0.496,-125.05789,50.4695
2023-01-08,-125.05789,50.474,-0.27583,0.566,-125.05789,50.474
2023-01-08,-125.05789,50.4785,-0.09602,0.774,-125.05789,50.4785
2023-01-08,-125.05789,50.483,-0.02009,0.737,-125.05789,50.483
2023-01-08,-125.05789,50.4875,0.05968,0.589,-125.05789,50.4875
2023-01-08,-125.05789,50.492,0.00762,0.347,-125.05789,50.492
2023-01-08,-125.05789,50.49649,-0.09175,0.199,-125.05789,50.49649
2023-01-08,-125.05789,50.501,-0.01826,0.082,-125.05789,50.501
2023-01-08,-125.05789,50.5055,0.09343,0.03,-125.05789,50.5055
2023-01-08,-125.05789,50.50999,0.15093,-0.02,-125.05789,50.50999
2023-01-08,-125.05789,50.5145,0.12731,0.001,-125.05789,50.5145
